"INSEE";"DEPT";"NUMCANTON"
"11193";"11";"01"
"11194";"11";"21"
"11195";"11";"10"
"11196";"11";"16"
"11197";"11";"01"
"11198";"11";"25"
"11199";"11";"22"
"11200";"11";"25"
"11201";"11";"07"
"11202";"11";"30"
"11203";"11";"19"
"11204";"11";"01"
"11205";"11";"12"
"11206";"11";"20"
"11207";"11";"20"
"11208";"11";"29"
"11209";"11";"13"
"11210";"11";"19"
"11211";"11";"20"
"11212";"11";"17"
"11213";"11";"31"
"11214";"11";"20"
"11215";"11";"12"
"11216";"11";"01"
"11217";"11";"33"
"11218";"11";"29"
"11219";"11";"26"
"11220";"11";"06"
"11221";"11";"21"
"11222";"11";"21"
"11223";"11";"07"
"11224";"11";"23"
"11225";"11";"10"
"11226";"11";"05"
"11227";"11";"18"
"11228";"11";"01"
"11229";"11";"04"
"11230";"11";"04"
"11231";"11";"29"
"11232";"11";"21"
"11233";"11";"17"
"11234";"11";"10"
"11235";"11";"13"
"11236";"11";"05"
"11238";"11";"29"
"11239";"11";"29"
"11240";"11";"13"
"11241";"11";"19"
"11242";"11";"22"
"11243";"11";"10"
"11244";"11";"03"
"11245";"11";"31"
"11246";"11";"01"
"11247";"11";"01"
"11248";"11";"06"
"11249";"11";"11"
"11250";"11";"23"
"11251";"11";"18"
"11252";"11";"09"
"11253";"11";"02"
"11254";"11";"22"
"11255";"11";"33"
"11256";"11";"19"
"11257";"11";"06"
"11258";"11";"33"
"11259";"11";"02"
"11260";"11";"23"
"11261";"11";"06"
"11262";"11";"24"
"11262";"11";"33"
"11262";"11";"34"
"11262";"11";"97"
"11263";"11";"26"
"11264";"11";"33"
"11265";"11";"04"
"11266";"11";"30"
"11267";"11";"19"
"11268";"11";"16"
"11269";"11";"17"
"11270";"11";"31"
"11271";"11";"23"
"11272";"11";"07"
"11273";"11";"17"
"11274";"11";"20"
"11275";"11";"29"
"11276";"11";"31"
"11277";"11";"05"
"11278";"11";"05"
"11279";"11";"08"
"11280";"11";"25"
"11281";"11";"10"
"11282";"11";"11"
"11283";"11";"05"
"11284";"11";"09"
"11285";"11";"30"
"11286";"11";"25"
"11287";"11";"13"
"11288";"11";"02"
"11289";"11";"20"
"11290";"11";"05"
"11291";"11";"16"
"11292";"11";"09"
"11293";"11";"27"
"11294";"11";"01"
"11295";"11";"30"
"11296";"11";"17"
"11297";"11";"21"
"11298";"11";"18"
"11299";"11";"22"
"11300";"11";"09"
"11301";"11";"25"
"11302";"11";"03"
"11303";"11";"11"
"11304";"11";"26"
"11305";"11";"15"
"11306";"11";"26"
"11307";"11";"33"
"11308";"11";"02"
"11309";"11";"13"
"11310";"11";"13"
"11311";"11";"18"
"11312";"11";"16"
"11313";"11";"10"
"11314";"11";"18"
"11315";"11";"25"
"11316";"11";"11"
"11317";"11";"04"
"11318";"11";"06"
"11319";"11";"21"
"11320";"11";"04"
"11321";"11";"03"
"11322";"11";"30"
"11323";"11";"13"
"11324";"11";"17"
"11325";"11";"22"
"11326";"11";"31"
"11327";"11";"22"
"11328";"11";"01"
"11329";"11";"26"
"11330";"11";"06"
"11331";"11";"05"
"11332";"11";"19"
"11333";"11";"11"
"11334";"11";"29"
"11335";"11";"03"
"11336";"11";"11"
"11337";"11";"06"
"11338";"11";"20"
"11339";"11";"28"
"11340";"11";"02"
"11341";"11";"26"
"11342";"11";"25"
"11343";"11";"16"
"11344";"11";"27"
"11345";"11";"15"
"11346";"11";"11"
"11347";"11";"26"
"11348";"11";"16"
"11350";"11";"26"
"11351";"11";"15"
"11352";"11";"26"
"11353";"11";"17"
"11354";"11";"18"
"11355";"11";"20"
"11356";"11";"10"
"11357";"11";"02"
"11358";"11";"26"
"11359";"11";"29"
"11360";"11";"17"
"11361";"11";"09"
"11362";"11";"09"
"11363";"11";"18"
"11364";"11";"27"
"11365";"11";"05"
"11366";"11";"17"
"11367";"11";"28"
"11368";"11";"12"
"11369";"11";"17"
"11370";"11";"14"
"11371";"11";"29"
"11372";"11";"21"
"11373";"11";"03"
"11374";"11";"23"
"11375";"11";"01"
"11376";"11";"13"
"11377";"11";"13"
"11378";"11";"18"
"11379";"11";"30"
"11380";"11";"11"
"11381";"11";"13"
"11382";"11";"09"
"11383";"11";"09"
"11384";"11";"23"
"11385";"11";"09"
"11386";"11";"18"
"11387";"11";"18"
"11388";"11";"23"
"11389";"11";"13"
"11390";"11";"15"
"11391";"11";"21"
"11392";"11";"18"
"11393";"11";"19"
"11394";"11";"20"
"11395";"11";"21"
"11396";"11";"25"
"11397";"11";"06"
"11398";"11";"30"
"11399";"11";"09"
"11400";"11";"11"
"11401";"11";"31"
"11402";"11";"13"
"11404";"11";"02"
"11405";"11";"17"
"11406";"11";"20"
"11407";"11";"09"
"11408";"11";"27"
"11409";"11";"23"
"11410";"11";"12"
"11411";"11";"21"
"11412";"11";"27"
"11413";"11";"21"
"11414";"11";"18"
"11415";"11";"27"
"11416";"11";"12"
"11417";"11";"01"
"11418";"11";"16"
"11419";"11";"05"
"11420";"11";"27"
"11421";"11";"33"
"11422";"11";"06"
"11423";"11";"27"
"11424";"11";"11"
"11425";"11";"12"
"11426";"11";"12"
"11427";"11";"20"
"11428";"11";"09"
"11429";"11";"12"
"11430";"11";"10"
"11431";"11";"15"
"11432";"11";"22"
"11433";"11";"25"
"11434";"11";"10"
"11435";"11";"23"
"11436";"11";"15"
"11437";"11";"02"
"11438";"11";"16"
"11439";"11";"09"
"11440";"11";"18"
"11441";"11";"14"
"12001";"12";"24"
"12002";"12";"17"
"12003";"12";"06"
"12004";"12";"10"
"12005";"12";"33"
"12006";"12";"37"
"12007";"12";"43"
"12008";"12";"27"
"12009";"12";"04"
"12010";"12";"24"
"12011";"12";"07"
"12012";"12";"06"
"12013";"12";"01"
"12014";"12";"34"
"12015";"12";"07"
"12016";"12";"27"
"12017";"12";"35"
"12018";"12";"06"
"12019";"12";"36"
"12020";"12";"16"
"12021";"12";"26"
"12022";"12";"29"
"12023";"12";"36"
"12024";"12";"27"
"12025";"12";"02"
"12026";"12";"15"
"12027";"12";"12"
"12028";"12";"10"
"12029";"12";"20"
"12030";"12";"06"
"12031";"12";"27"
"12032";"12";"39"
"12033";"12";"03"
"12034";"12";"18"
"12035";"12";"36"
"12036";"12";"19"
"12037";"12";"35"
"12038";"12";"35"
"12039";"12";"04"
"12040";"12";"40"
"12041";"12";"22"
"12042";"12";"29"
"12043";"12";"07"
"12044";"12";"04"
"12045";"12";"39"
"12046";"12";"22"
"12047";"12";"05"
"12048";"12";"30"
"12049";"12";"13"
"12050";"12";"24"
"12051";"12";"33"
"12052";"12";"06"
"12053";"12";"43"
"12054";"12";"26"
"12055";"12";"05"
"12056";"12";"39"
"12057";"12";"07"
"12058";"12";"14"
"12059";"12";"39"
"12060";"12";"38"
"12061";"12";"12"
"12062";"12";"31"
"12063";"12";"21"
"12064";"12";"12"
"12065";"12";"22"
"12066";"12";"16"
"12067";"12";"09"
"12068";"12";"39"
"12069";"12";"36"
"12070";"12";"17"
"12071";"12";"18"
"12072";"12";"44"
"12073";"12";"07"
"12074";"12";"32"
"12075";"12";"25"
"12076";"12";"08"
"12077";"12";"09"
"12078";"12";"35"
"12079";"12";"13"
"12080";"12";"36"
"12081";"12";"15"
"12082";"12";"21"
"12083";"12";"01"
"12084";"12";"44"
"12085";"12";"38"
"12086";"12";"23"
"12087";"12";"15"
"12088";"12";"14"
"12089";"12";"10"
"12090";"12";"45"
"12091";"12";"18"
"12092";"12";"25"
"12093";"12";"11"
"12094";"12";"11"
"12095";"12";"27"
"12096";"12";"12"
"12097";"12";"11"
"12098";"12";"13"
"12099";"12";"04"
"12100";"12";"01"
"12101";"12";"10"
"12102";"12";"24"
"12103";"12";"30"
"12104";"12";"06"
"12105";"12";"20"
"12106";"12";"03"
"12107";"12";"15"
"12108";"12";"18"
"12109";"12";"04"
"12110";"12";"11"
"12111";"12";"27"
"12112";"12";"33"
"12113";"12";"39"
"12114";"12";"08"
"12115";"12";"21"
"12116";"12";"30"
"12117";"12";"33"
"12118";"12";"19"
"12119";"12";"14"
"12120";"12";"15"
"12121";"12";"18"
"12122";"12";"09"
"12123";"12";"40"
"12124";"12";"12"
"12125";"12";"36"
"12126";"12";"40"
"12127";"12";"25"
"12128";"12";"38"
"12129";"12";"35"
"12130";"12";"10"
"12131";"12";"03"
"12133";"12";"45"
"12134";"12";"18"
"12135";"12";"20"
"12136";"12";"18"
"12137";"12";"39"
"12138";"12";"16"
"12139";"12";"09"
"12140";"12";"42"
"12141";"12";"36"
"12142";"12";"27"
"12143";"12";"04"
"12144";"12";"22"
"12145";"12";"17"
"12145";"12";"44"
"12145";"12";"97"
"12146";"12";"28"
"12147";"12";"04"
"12148";"12";"18"
"12149";"12";"36"
"12150";"12";"20"
"12151";"12";"30"
"12152";"12";"36"
"12153";"12";"31"
"12154";"12";"02"
"12155";"12";"09"
"12156";"12";"14"
"12157";"12";"03"
"12158";"12";"43"
"12159";"12";"42"
"12160";"12";"23"
"12161";"12";"16"
"12162";"12";"39"
"12163";"12";"02"
"12164";"12";"19"
"12165";"12";"16"
"12166";"12";"19"
"12167";"12";"20"
"12168";"12";"21"
"12169";"12";"22"
"12170";"12";"06"
"12171";"12";"16"
"12172";"12";"13"
"12173";"12";"08"
"12174";"12";"45"
"12175";"12";"43"
"12176";"12";"46"
"12177";"12";"15"
"12178";"12";"17"
"12179";"12";"04"
"12180";"12";"23"
"12181";"12";"18"
"12182";"12";"34"
"12183";"12";"36"
"12184";"12";"34"
"12185";"12";"24"
"12186";"12";"36"
"12187";"12";"34"
"12188";"12";"24"
"12189";"12";"39"
"12190";"12";"26"
"12191";"12";"18"
"12192";"12";"02"
"12193";"12";"16"
"12194";"12";"22"
"12195";"12";"02"
"12196";"12";"40"
"12197";"12";"25"
"12198";"12";"26"
"12199";"12";"27"
"12200";"12";"23"
"12201";"12";"03"
"12202";"12";"28"
"12202";"12";"45"
"12202";"12";"46"
"12202";"12";"98"
"12203";"12";"29"
"12204";"12";"23"
"12205";"12";"42"
"12206";"12";"18"
"12207";"12";"25"
"12208";"12";"29"
"12209";"12";"30"
"12210";"12";"20"
"12211";"12";"23"
"12212";"12";"09"
"12213";"12";"31"
"12214";"12";"32"
"12215";"12";"16"
"12216";"12";"12"
"12217";"12";"43"
"12218";"12";"08"
"12219";"12";"34"
"12220";"12";"09"
"12221";"12";"08"
"12222";"12";"29"
"12223";"12";"33"
"12224";"12";"34"
"12225";"12";"44"
"12226";"12";"11"
"12227";"12";"43"
"12228";"12";"29"
"12229";"12";"29"
"12230";"12";"25"
"12231";"12";"21"
"12232";"12";"09"
"12233";"12";"36"
"12234";"12";"07"
"12235";"12";"22"
"12236";"12";"41"
"12237";"12";"05"
"12238";"12";"41"
"12239";"12";"05"
"12240";"12";"10"
"12241";"12";"28"
"12242";"12";"43"
"12243";"12";"29"
"12244";"12";"35"
"12245";"12";"26"
"12246";"12";"10"
"12247";"12";"05"
"12248";"12";"36"
"12249";"12";"02"
"12250";"12";"30"
"12251";"12";"35"
"12252";"12";"06"
"12253";"12";"37"
"12254";"12";"16"
"12255";"12";"07"
"12256";"12";"43"
"12257";"12";"06"
"12258";"12";"38"
"12259";"12";"20"
"12260";"12";"21"
"12261";"12";"43"
"12262";"12";"39"
"12263";"12";"42"
"12264";"12";"46"
"12265";"12";"13"
"12266";"12";"41"
"12267";"12";"25"
"12268";"12";"08"
"12269";"12";"36"
"12270";"12";"40"
"12271";"12";"15"
"12272";"12";"06"
"12273";"12";"14"
"12274";"12";"04"
"12275";"12";"04"
"12276";"12";"22"
"12277";"12";"19"
"12278";"12";"38"
"12279";"12";"33"
"12280";"12";"19"
"12281";"12";"42"
"12282";"12";"29"
"12283";"12";"24"
"12284";"12";"35"
"12285";"12";"26"
"12286";"12";"29"
"12287";"12";"42"
"12288";"12";"16"
"12289";"12";"18"
"12290";"12";"18"
"12291";"12";"31"
"12292";"12";"29"
"12293";"12";"23"
"12294";"12";"41"
"12295";"12";"09"
"12296";"12";"31"
"12297";"12";"24"
"12298";"12";"13"
"12299";"12";"37"
"12300";"12";"42"
"12301";"12";"43"
"12303";"12";"15"
"12304";"12";"33"
"12305";"12";"01"
"12307";"12";"37"
"13001";"13";"01"
"13001";"13";"02"
"13001";"13";"47"
"13001";"13";"97"
"13002";"13";"35"
"13003";"13";"09"
"13004";"13";"03"
"13004";"13";"04"
"13004";"13";"98"
"13005";"13";"05"
"13005";"13";"54"
"13005";"13";"94"
"13006";"13";"09"
"13007";"13";"29"
"13008";"13";"51"
"13009";"13";"51"
"13010";"13";"07"
"13011";"13";"31"
"13012";"13";"34"
"13013";"13";"29"
"13014";"13";"06"
"13015";"13";"10"
"13016";"13";"29"
"13017";"13";"33"
"13018";"13";"26"
"13019";"13";"52"
"13020";"13";"29"
"13021";"13";"48"
"13022";"13";"54"
"13023";"13";"08"
"13024";"13";"12"
"13025";"13";"34"
"13026";"13";"48"
"13027";"13";"07"
"13028";"13";"08"
"13029";"13";"51"
"13030";"13";"54"
"13031";"13";"29"
"13032";"13";"02"
"13033";"13";"48"
"13034";"13";"26"
"13035";"13";"09"
"13036";"13";"07"
"13037";"13";"51"
"13038";"13";"03"
"13039";"13";"49"
"13040";"13";"34"
"13041";"13";"10"
"13042";"13";"54"
"13043";"13";"48"
"13044";"13";"32"
"13045";"13";"07"
"13046";"13";"29"
"13047";"13";"11"
"13047";"13";"49"
"13047";"13";"95"
"13048";"13";"27"
"13049";"13";"09"
"13050";"13";"12"
"13051";"13";"51"
"13052";"13";"31"
"13053";"13";"09"
"13054";"13";"36"
"13055";"13";"13"
"13055";"13";"14"
"13055";"13";"16"
"13055";"13";"17"
"13055";"13";"18"
"13055";"13";"19"
"13055";"13";"21"
"13055";"13";"22"
"13055";"13";"23"
"13055";"13";"24"
"13055";"13";"37"
"13055";"13";"38"
"13055";"13";"39"
"13055";"13";"40"
"13055";"13";"41"
"13055";"13";"42"
"13055";"13";"43"
"13055";"13";"44"
"13055";"13";"45"
"13055";"13";"46"
"13055";"13";"55"
"13055";"13";"56"
"13055";"13";"57"
"13055";"13";"58"
"13055";"13";"59"
"13055";"13";"99"
"13056";"13";"25"
"13056";"13";"50"
"13056";"13";"96"
"13057";"13";"33"
"13058";"13";"31"
"13059";"13";"27"
"13060";"13";"02"
"13061";"13";"33"
"13062";"13";"10"
"13063";"13";"11"
"13064";"13";"26"
"13065";"13";"09"
"13066";"13";"07"
"13067";"13";"26"
"13068";"13";"31"
"13069";"13";"51"
"13070";"13";"05"
"13071";"13";"52"
"13072";"13";"34"
"13073";"13";"29"
"13074";"13";"27"
"13075";"13";"35"
"13076";"13";"26"
"13077";"13";"50"
"13078";"13";"28"
"13079";"13";"34"
"13080";"13";"27"
"13081";"13";"06"
"13082";"13";"12"
"13083";"13";"07"
"13084";"13";"12"
"13085";"13";"54"
"13086";"13";"29"
"13087";"13";"34"
"13088";"13";"48"
"13089";"13";"26"
"13090";"13";"34"
"13091";"13";"12"
"13092";"13";"06"
"13093";"13";"12"
"13094";"13";"33"
"13095";"13";"01"
"13096";"13";"30"
"13097";"13";"03"
"13098";"13";"49"
"13099";"13";"27"
"13100";"13";"31"
"13101";"13";"29"
"13102";"13";"36"
"13103";"13";"32"
"13104";"13";"48"
"13105";"13";"26"
"13106";"13";"52"
"13107";"13";"10"
"13108";"13";"33"
"13109";"13";"01"
"13110";"13";"34"
"13111";"13";"01"
"13112";"13";"51"
"13113";"13";"01"
"13114";"13";"51"
"13115";"13";"09"
"13116";"13";"26"
"13117";"13";"53"
"13118";"13";"51"
"13119";"13";"54"
"14001";"14";"19"
"14002";"14";"31"
"14003";"14";"03"
"14004";"14";"33"
"14005";"14";"06"
"14006";"14";"16"
"14007";"14";"37"
"14008";"14";"13"
"14009";"14";"47"
"14011";"14";"11"
"14012";"14";"15"
"14013";"14";"31"
"14014";"14";"13"
"14015";"14";"13"
"14016";"14";"15"
"14019";"14";"03"
"14020";"14";"34"
"14021";"14";"28"
"14022";"14";"28"
"14023";"14";"20"
"14024";"14";"15"
"14025";"14";"17"
"14026";"14";"32"
"14027";"14";"01"
"14028";"14";"23"
"14029";"14";"23"
"14030";"14";"09"
"14031";"14";"24"
"14032";"14";"05"
"14033";"14";"10"
"14034";"14";"16"
"14035";"14";"02"
"14036";"14";"34"
"14037";"14";"37"
"14038";"14";"28"
"14039";"14";"07"
"14040";"14";"03"
"14041";"14";"19"
"14042";"14";"16"
"14043";"14";"25"
"14044";"14";"13"
"14045";"14";"15"
"14046";"14";"47"
"14047";"14";"03"
"14049";"14";"28"
"14050";"14";"02"
"14052";"14";"04"
"14053";"14";"25"
"14054";"14";"30"
"14055";"14";"27"
"14056";"14";"01"
"14057";"14";"06"
"14058";"14";"23"
"14059";"14";"35"
"14060";"14";"48"
"14061";"14";"04"
"14062";"14";"13"
"14063";"14";"33"
"14064";"14";"25"
"14065";"14";"36"
"14066";"14";"14"
"14068";"14";"48"
"14069";"14";"21"
"14070";"14";"10"
"14073";"14";"01"
"14074";"14";"06"
"14075";"14";"24"
"14076";"14";"48"
"14077";"14";"05"
"14078";"14";"33"
"14079";"14";"35"
"14080";"14";"31"
"14081";"14";"29"
"14082";"14";"49"
"14083";"14";"10"
"14084";"14";"37"
"14085";"14";"05"
"14086";"14";"27"
"14087";"14";"17"
"14088";"14";"17"
"14089";"14";"16"
"14090";"14";"07"
"14091";"14";"15"
"14092";"14";"06"
"14093";"14";"15"
"14096";"14";"01"
"14097";"14";"07"
"14098";"14";"32"
"14099";"14";"29"
"14100";"14";"07"
"14101";"14";"08"
"14102";"14";"05"
"14103";"14";"33"
"14104";"14";"05"
"14105";"14";"23"
"14106";"14";"47"
"14107";"14";"33"
"14109";"14";"32"
"14110";"14";"15"
"14111";"14";"02"
"14113";"14";"36"
"14115";"14";"04"
"14116";"14";"07"
"14117";"14";"47"
"14118";"14";"08"
"14118";"14";"09"
"14118";"14";"39"
"14118";"14";"40"
"14118";"14";"42"
"14118";"14";"43"
"14118";"14";"44"
"14118";"14";"45"
"14118";"14";"46"
"14118";"14";"97"
"14119";"14";"34"
"14120";"14";"01"
"14121";"14";"02"
"14122";"14";"16"
"14123";"14";"13"
"14124";"14";"20"
"14125";"14";"13"
"14126";"14";"10"
"14127";"14";"30"
"14128";"14";"37"
"14129";"14";"04"
"14130";"14";"02"
"14131";"14";"27"
"14132";"14";"20"
"14134";"14";"34"
"14135";"14";"32"
"14136";"14";"20"
"14137";"14";"09"
"14138";"14";"20"
"14139";"14";"04"
"14140";"14";"02"
"14141";"14";"24"
"14142";"14";"20"
"14143";"14";"11"
"14144";"14";"31"
"14145";"14";"07"
"14146";"14";"31"
"14147";"14";"26"
"14148";"14";"26"
"14149";"14";"06"
"14150";"14";"31"
"14151";"14";"30"
"14152";"14";"12"
"14153";"14";"23"
"14154";"14";"26"
"14155";"14";"23"
"14156";"14";"36"
"14157";"14";"32"
"14158";"14";"06"
"14159";"14";"02"
"14160";"14";"07"
"14161";"14";"27"
"14162";"14";"31"
"14163";"14";"34"
"14164";"14";"06"
"14165";"14";"33"
"14166";"14";"48"
"14167";"14";"47"
"14168";"14";"33"
"14169";"14";"28"
"14170";"14";"13"
"14171";"14";"31"
"14172";"14";"28"
"14173";"14";"07"
"14174";"14";"12"
"14175";"14";"02"
"14176";"14";"06"
"14177";"14";"05"
"14178";"14";"10"
"14179";"14";"21"
"14180";"14";"17"
"14181";"14";"46"
"14182";"14";"11"
"14183";"14";"31"
"14184";"14";"03"
"14185";"14";"27"
"14186";"14";"13"
"14187";"14";"38"
"14188";"14";"01"
"14189";"14";"24"
"14190";"14";"25"
"14191";"14";"13"
"14192";"14";"30"
"14193";"14";"21"
"14194";"14";"26"
"14195";"14";"37"
"14196";"14";"28"
"14197";"14";"14"
"14198";"14";"15"
"14200";"14";"13"
"14201";"14";"24"
"14202";"14";"19"
"14203";"14";"15"
"14204";"14";"20"
"14205";"14";"32"
"14206";"14";"25"
"14207";"14";"31"
"14208";"14";"24"
"14209";"14";"33"
"14210";"14";"26"
"14211";"14";"31"
"14212";"14";"13"
"14213";"14";"16"
"14214";"14";"03"
"14215";"14";"34"
"14216";"14";"18"
"14217";"14";"01"
"14218";"14";"15"
"14219";"14";"01"
"14220";"14";"35"
"14221";"14";"34"
"14222";"14";"36"
"14223";"14";"17"
"14224";"14";"20"
"14225";"14";"15"
"14226";"14";"31"
"14227";"14";"15"
"14228";"14";"14"
"14229";"14";"15"
"14230";"14";"27"
"14231";"14";"10"
"14232";"14";"32"
"14235";"14";"33"
"14236";"14";"02"
"14237";"14";"34"
"14238";"14";"27"
"14239";"14";"20"
"14240";"14";"25"
"14241";"14";"37"
"14242";"14";"40"
"14243";"14";"19"
"14244";"14";"18"
"14245";"14";"25"
"14246";"14";"47"
"14248";"14";"31"
"14249";"14";"16"
"14250";"14";"28"
"14251";"14";"31"
"14252";"14";"07"
"14253";"14";"36"
"14254";"14";"16"
"14255";"14";"04"
"14256";"14";"33"
"14257";"14";"16"
"14258";"14";"17"
"14258";"14";"18"
"14258";"14";"98"
"14259";"14";"26"
"14260";"14";"21"
"14261";"14";"05"
"14264";"14";"04"
"14265";"14";"23"
"14266";"14";"16"
"14268";"14";"07"
"14269";"14";"05"
"14270";"14";"21"
"14271";"14";"44"
"14272";"14";"20"
"14273";"14";"26"
"14274";"14";"16"
"14275";"14";"13"
"14276";"14";"07"
"14277";"14";"06"
"14278";"14";"32"
"14279";"14";"30"
"14280";"14";"10"
"14281";"14";"33"
"14282";"14";"11"
"14283";"14";"25"
"14284";"14";"17"
"14285";"14";"10"
"14286";"14";"19"
"14287";"14";"06"
"14288";"14";"13"
"14289";"14";"18"
"14290";"14";"07"
"14291";"14";"07"
"14292";"14";"26"
"14293";"14";"21"
"14294";"14";"06"
"14296";"14";"30"
"14297";"14";"16"
"14298";"14";"20"
"14299";"14";"19"
"14300";"14";"10"
"14301";"14";"34"
"14302";"14";"27"
"14303";"14";"21"
"14304";"14";"19"
"14305";"14";"15"
"14306";"14";"47"
"14307";"14";"16"
"14308";"14";"15"
"14309";"14";"07"
"14310";"14";"07"
"14311";"14";"32"
"14312";"14";"20"
"14313";"14";"24"
"14316";"14";"15"
"14317";"14";"04"
"14318";"14";"28"
"14319";"14";"06"
"14320";"14";"07"
"14322";"14";"03"
"14324";"14";"16"
"14325";"14";"14"
"14326";"14";"21"
"14327";"14";"41"
"14327";"14";"42"
"14327";"14";"93"
"14328";"14";"47"
"14329";"14";"15"
"14330";"14";"23"
"14331";"14";"29"
"14332";"14";"18"
"14333";"14";"19"
"14334";"14";"21"
"14335";"14";"10"
"14336";"14";"11"
"14337";"14";"49"
"14338";"14";"15"
"14339";"14";"06"
"14341";"14";"46"
"14342";"14";"20"
"14343";"14";"17"
"14344";"14";"34"
"14345";"14";"25"
"14346";"14";"02"
"14347";"14";"01"
"14348";"14";"32"
"14349";"14";"06"
"14350";"14";"11"
"14352";"14";"30"
"14353";"14";"37"
"14354";"14";"14"
"14355";"14";"13"
"14356";"14";"13"
"14357";"14";"12"
"14358";"14";"10"
"14359";"14";"24"
"14360";"14";"17"
"14361";"14";"12"
"14362";"14";"49"
"14364";"14";"02"
"14365";"14";"14"
"14366";"14";"21"
"14366";"14";"22"
"14366";"14";"49"
"14366";"14";"99"
"14367";"14";"20"
"14368";"14";"23"
"14369";"14";"02"
"14370";"14";"02"
"14371";"14";"23"
"14372";"14";"11"
"14373";"14";"37"
"14374";"14";"01"
"14375";"14";"17"
"14376";"14";"11"
"14377";"14";"28"
"14378";"14";"20"
"14379";"14";"37"
"14380";"14";"32"
"14381";"14";"25"
"14382";"14";"33"
"14383";"14";"44"
"14384";"14";"14"
"14385";"14";"28"
"14386";"14";"07"
"14387";"14";"24"
"14388";"14";"38"
"14389";"14";"37"
"14390";"14";"37"
"14391";"14";"33"
"14393";"14";"16"
"14394";"14";"07"
"14395";"14";"04"
"14396";"14";"16"
"14397";"14";"33"
"14398";"14";"05"
"14399";"14";"05"
"14400";"14";"28"
"14401";"14";"28"
"14402";"14";"25"
"14403";"14";"21"
"14404";"14";"31"
"14405";"14";"17"
"14406";"14";"13"
"14407";"14";"14"
"14408";"14";"06"
"14409";"14";"47"
"14410";"14";"24"
"14411";"14";"31"
"14412";"14";"37"
"14413";"14";"01"
"14414";"14";"23"
"14415";"14";"30"
"14416";"14";"30"
"14417";"14";"30"
"14418";"14";"23"
"14419";"14";"49"
"14420";"14";"23"
"14421";"14";"21"
"14422";"14";"24"
"14423";"14";"32"
"14424";"14";"30"
"14425";"14";"49"
"14426";"14";"05"
"14427";"14";"17"
"14429";"14";"26"
"14430";"14";"28"
"14431";"14";"24"
"14432";"14";"37"
"14433";"14";"29"
"14435";"14";"49"
"14436";"14";"03"
"14437";"14";"43"
"14438";"14";"32"
"14439";"14";"20"
"14440";"14";"04"
"14441";"14";"04"
"14442";"14";"36"
"14443";"14";"04"
"14444";"14";"24"
"14445";"14";"02"
"14446";"14";"16"
"14448";"14";"10"
"14449";"14";"37"
"14450";"14";"29"
"14452";"14";"25"
"14453";"14";"33"
"14454";"14";"32"
"14455";"14";"07"
"14456";"14";"06"
"14457";"14";"25"
"14458";"14";"07"
"14459";"14";"23"
"14460";"14";"21"
"14461";"14";"07"
"14462";"14";"20"
"14465";"14";"03"
"14466";"14";"05"
"14467";"14";"17"
"14468";"14";"02"
"14469";"14";"25"
"14471";"14";"23"
"14473";"14";"24"
"14474";"14";"10"
"14475";"14";"37"
"14476";"14";"25"
"14477";"14";"01"
"14478";"14";"26"
"14480";"14";"20"
"14481";"14";"20"
"14482";"14";"06"
"14483";"14";"16"
"14484";"14";"21"
"14486";"14";"07"
"14487";"14";"21"
"14488";"14";"48"
"14489";"14";"29"
"14491";"14";"37"
"14492";"14";"19"
"14493";"14";"24"
"14494";"14";"15"
"14495";"14";"48"
"14496";"14";"12"
"14497";"14";"25"
"14498";"14";"18"
"14499";"14";"47"
"14500";"14";"27"
"14501";"14";"17"
"14502";"14";"17"
"14503";"14";"36"
"14504";"14";"21"
"14505";"14";"31"
"14506";"14";"02"
"14508";"14";"01"
"14509";"14";"14"
"14510";"14";"31"
"14511";"14";"30"
"14512";"14";"12"
"14513";"14";"30"
"14514";"14";"27"
"14515";"14";"28"
"14516";"14";"17"
"14517";"14";"06"
"14518";"14";"26"
"14519";"14";"16"
"14520";"14";"49"
"14521";"14";"36"
"14522";"14";"49"
"14523";"14";"12"
"14524";"14";"15"
"14525";"14";"32"
"14527";"14";"24"
"14528";"14";"19"
"14529";"14";"03"
"14530";"14";"47"
"14531";"14";"17"
"14532";"14";"04"
"14533";"14";"10"
"14534";"14";"27"
"14535";"14";"13"
"14536";"14";"19"
"14538";"14";"06"
"14539";"14";"36"
"14540";"14";"21"
"14541";"14";"10"
"14542";"14";"13"
"14543";"14";"32"
"14544";"14";"01"
"14545";"14";"38"
